OUTPUT,nru,5e+06,5,0.711613,98.717
OUTPUT,nru,5e+06,5,0.0939867,79.7857
OUTPUT,nru,5e+06,5,0.0335667,112.6
OUTPUT,nru,5e+06,150,0,0
OUTPUT,nru,5e+06,150,1.6224,0.63125
OUTPUT,nru,5e+06,150,0.01014,39
OUTPUT,nru,5e+06,300,1.6448,0.614583
OUTPUT,nru,5e+06,300,1.64309,1.61314
OUTPUT,nru,5e+06,300,0.0222733,67.3846
OUTPUT,nru,0,300,0.0169,155.6
OUTPUT,nru,0,300,0.31096,40.6848
OUTPUT,nru,0,300,0.00676,134.5
OUTPUT,nru,5e+06,5,8.056,1.02083
OUTPUT,nru,5e+06,5,0.389373,104.19
OUTPUT,nru,5e+06,5,8.04257,4.30801
OUTPUT,nru,5e+06,150,1.61564,4.85146
OUTPUT,nru,5e+06,150,1.6224,0.889583
OUTPUT,nru,5e+06,150,0.03718,110.818
OUTPUT,nru,5e+06,300,0.0582533,101.353
OUTPUT,nru,5e+06,300,0.0188467,122.364
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,0,300,1.00048,3.19932
OUTPUT,nru,0,300,0.12168,87.6667
OUTPUT,nru,0,300,0.02704,125.5
OUTPUT,nru,5e+06,5,0,0
OUTPUT,nru,5e+06,5,0.02014,122.667
OUTPUT,nru,5e+06,5,0.0872733,69.6154
OUTPUT,nru,5e+06,150,0.01014,178.333
OUTPUT,nru,5e+06,150,0.0338,197.3
OUTPUT,nru,5e+06,150,0.01014,206.667
OUTPUT,nru,5e+06,300,0.00514,239.667
OUTPUT,nru,5e+06,300,0.0239867,222.357
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,0,300,0.01014,170.667
OUTPUT,nru,0,300,0.00338,0
OUTPUT,nru,0,300,0.01352,221.75
OUTPUT,nru,5e+06,5,0.0939867,119.214
OUTPUT,nru,5e+06,5,0.295387,133.068
OUTPUT,nru,5e+06,5,0.02014,115
OUTPUT,nru,5e+06,150,0.03718,127.273
OUTPUT,nru,5e+06,150,1.59874,8.4186
OUTPUT,nru,5e+06,150,1.6224,0.61875
OUTPUT,nru,5e+06,300,0.00514,170.667
OUTPUT,nru,5e+06,300,1.63795,6.4749
OUTPUT,nru,5e+06,300,0.0496867,124.724
OUTPUT,nru,0,300,0.01014,143
OUTPUT,nru,0,300,0.00338,0
OUTPUT,nru,0,300,0.03718,136.909
OUTPUT,nru,5e+06,5,8.056,1.48917
OUTPUT,nru,5e+06,5,8.056,1.42333
OUTPUT,nru,5e+06,5,8.056,1.38917
OUTPUT,nru,5e+06,150,1.6224,1.45833
OUTPUT,nru,5e+06,150,1.6224,1.57292
OUTPUT,nru,5e+06,150,1.56832,22.8664
OUTPUT,nru,5e+06,300,1.64309,2.22106
OUTPUT,nru,5e+06,300,1.64309,2.13034
OUTPUT,nru,5e+06,300,1.6448,1.06458
OUTPUT,nru,0,300,1.00724,1.81208
OUTPUT,nru,0,300,1.00724,1.80201
OUTPUT,nru,0,300,0.9971,4.97627
OUTPUT,nru,5e+06,5,0.0469933,88.7143
OUTPUT,nru,5e+06,5,0,0
OUTPUT,nru,5e+06,5,0,0
OUTPUT,nru,5e+06,150,0.00676,148
OUTPUT,nru,5e+06,150,0.09126,131.926
OUTPUT,nru,5e+06,150,0,0
OUTPUT,nru,5e+06,300,0.0753867,109.136
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,5e+06,300,0.01028,211.333
OUTPUT,nru,0,300,0.01352,127
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
