OUTPUT,nru,3e+06,10,2.41735,11.7662
OUTPUT,nru,3e+06,10,2.41735,11.9624
OUTPUT,nru,3e+06,150,2.42684,5.53203
OUTPUT,nru,3e+06,150,2.40318,12.3727
OUTPUT,nru,3e+06,300,2.4448,2.00729
OUTPUT,nru,3e+06,300,2.4448,3.27708
OUTPUT,nru,0,300,0.02142,3599.22
OUTPUT,nru,0,300,0.0238,3623.3
OUTPUT,nru,3e+06,10,2.41735,11.6973
OUTPUT,nru,3e+06,10,2.41735,11.6075
OUTPUT,nru,3e+06,150,2.4336,2.33333
OUTPUT,nru,3e+06,150,2.42346,7.77406
OUTPUT,nru,3e+06,300,2.4448,2.43646
OUTPUT,nru,3e+06,300,2.4448,3.65833
OUTPUT,nru,0,300,0.12138,2957.75
OUTPUT,nru,0,300,0.11186,2956.17
OUTPUT,nru,3e+06,10,0.186727,93.6216
OUTPUT,nru,3e+06,10,0.0958867,130.368
OUTPUT,nru,3e+06,150,0.3887,43.4348
OUTPUT,nru,3e+06,150,0.24336,127.028
OUTPUT,nru,3e+06,300,0.494053,65.3969
OUTPUT,nru,3e+06,300,2.43971,5.02923
OUTPUT,nru,0,300,0.24514,1832.79
OUTPUT,nru,0,300,0.00476,1151
OUTPUT,nru,3e+06,10,2.41735,11.8309
OUTPUT,nru,3e+06,10,2.41735,12.7453
OUTPUT,nru,3e+06,150,2.4336,2.72083
OUTPUT,nru,3e+06,150,2.4336,4.08333
OUTPUT,nru,3e+06,300,2.31492,55.9461
OUTPUT,nru,3e+06,300,2.05516,107.975
OUTPUT,nru,0,300,0.1904,1969.03
OUTPUT,nru,0,300,0.19516,2050.96
OUTPUT,nru,3e+06,10,2.41735,12.096
OUTPUT,nru,3e+06,10,2.41735,11.7077
OUTPUT,nru,3e+06,150,2.4336,2.89861
OUTPUT,nru,3e+06,150,2.42346,6.59554
OUTPUT,nru,3e+06,300,2.4448,2.84167
OUTPUT,nru,3e+06,300,2.4448,3.04896
OUTPUT,nru,0,300,0.08092,2414.26
OUTPUT,nru,0,300,0.06664,2590.57
OUTPUT,nru,3e+06,10,2.34165,13.3642
OUTPUT,nru,3e+06,10,2.34165,13.7737
OUTPUT,nru,3e+06,150,2.18348,78.0279
OUTPUT,nru,3e+06,150,2.4336,2.89167
OUTPUT,nru,3e+06,300,2.18504,95.1212
OUTPUT,nru,3e+06,300,1.79285,135.401
OUTPUT,nru,0,300,0.14042,2063.9
OUTPUT,nru,0,300,0.0357,2209.33
