OUTPUT,nru,0,100,0.27456,2.48077
OUTPUT,nru,0,100,0.27456,2.67308
OUTPUT,nru,1e+06,150,1.028,4.11
OUTPUT,nru,1e+06,150,1.028,4.58
OUTPUT,nru,5e+06,300,1.58184,322.936
OUTPUT,nru,5e+06,300,1.37904,338.721
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.27456,2.15385
OUTPUT,nru,0,100,0.27456,2.09615
OUTPUT,nru,1e+06,150,1.028,3.77
OUTPUT,nru,1e+06,150,1.028,4.53
OUTPUT,nru,5e+06,300,1.46016,312.528
OUTPUT,nru,5e+06,300,1.68324,302.265
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.1056,91.1
OUTPUT,nru,0,100,0.2376,10.5778
OUTPUT,nru,1e+06,150,0.23644,146.609
OUTPUT,nru,1e+06,150,0.11308,162.455
OUTPUT,nru,5e+06,300,2.08884,314.777
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.27456,2.5
OUTPUT,nru,0,100,0.27456,2.44231
OUTPUT,nru,1e+06,150,1.028,3.01
OUTPUT,nru,1e+06,150,0.72988,106.394
OUTPUT,nru,5e+06,300,1.19652,352.915
OUTPUT,nru,5e+06,300,1.35876,342.687
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.27456,2.38462
OUTPUT,nru,0,100,0.27456,2.23077
OUTPUT,nru,1e+06,150,1.028,3.98
OUTPUT,nru,1e+06,150,1.028,4.04
OUTPUT,nru,5e+06,300,1.50072,330.459
OUTPUT,nru,5e+06,300,1.27764,352.667
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.07392,151.929
OUTPUT,nru,0,100,0.04752,145.556
OUTPUT,nru,1e+06,150,0.11308,164
OUTPUT,nru,1e+06,150,0.01028,0
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,5e+06,300,0.18252,265.778
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0.03028,0
