OUTPUT,nru,3e+07,5,24900,24900,24.112,2.30876
OUTPUT,nru,3e+07,5,24900,24900,24.112,2.25482
OUTPUT,nru,5e+06,150,24900,24892,4.11068,1.70404
OUTPUT,nru,5e+06,150,24900,24833,4.10094,2.15198
OUTPUT,nru,5e+06,300,49800,49800,4.224,0.946627
OUTPUT,nru,5e+06,300,49800,49800,4.224,0.926586
OUTPUT,nru,0,300,12450,12448,4.05535,6.17127
OUTPUT,nru,0,300,12450,12395,4.03808,8.89899
OUTPUT,nru,3e+07,5,24900,24898,24.1101,4.00631
OUTPUT,nru,3e+07,5,24900,24897,24.1091,3.76057
OUTPUT,nru,5e+06,150,24900,24897,4.1115,2.42571
OUTPUT,nru,5e+06,150,24900,24635,4.06824,33.2634
OUTPUT,nru,5e+06,300,49800,49790,4.22315,4.06762
OUTPUT,nru,5e+06,300,49800,49789,4.22307,3.9436
OUTPUT,nru,0,300,12450,3110,1.01319,6313.22
OUTPUT,nru,0,300,12450,2874,0.936301,6267.19
OUTPUT,nru,3e+07,5,24900,0,0,0
OUTPUT,nru,3e+07,5,24900,0,0,0
OUTPUT,nru,5e+06,150,24900,18,0.00297253,194.278
OUTPUT,nru,5e+06,150,24900,0,0,0
OUTPUT,nru,5e+06,300,49800,194,0.0164549,162.84
OUTPUT,nru,5e+06,300,49800,435,0.0368964,126.37
OUTPUT,nru,0,300,12450,0,0,0
OUTPUT,nru,0,300,12450,0,0,0
OUTPUT,nru,3e+07,5,24900,24899,24.111,2.92333
OUTPUT,nru,3e+07,5,24900,888,0.859898,25.1745
OUTPUT,nru,5e+06,150,24900,135,0.022294,73.1852
OUTPUT,nru,5e+06,150,24900,367,0.0606066,99.6076
OUTPUT,nru,5e+06,300,49800,364,0.0308742,132.962
OUTPUT,nru,5e+06,300,49800,75,0.00636145,157.067
OUTPUT,nru,0,300,12450,12450,4.056,2.31173
OUTPUT,nru,0,300,12450,20,0.00651566,220.75
OUTPUT,nru,3e+07,5,24900,24895,24.1072,1.89721
OUTPUT,nru,3e+07,5,24900,24899,24.111,1.32913
OUTPUT,nru,5e+06,150,24900,97,0.0160186,77.7938
OUTPUT,nru,5e+06,150,24900,24,0.00396337,151.417
OUTPUT,nru,5e+06,300,49800,49792,4.22332,1.23604
OUTPUT,nru,5e+06,300,49800,1911,0.16209,28.3689
OUTPUT,nru,0,300,12450,12446,4.0547,7.99928
OUTPUT,nru,0,300,12450,12,0.0039094,264.75
OUTPUT,nru,3e+07,5,24900,5,0.00484177,122.4
OUTPUT,nru,3e+07,5,24900,1,0.000968353,0
OUTPUT,nru,5e+06,150,24900,0,0,0
OUTPUT,nru,5e+06,150,24900,1069,0.176535,22.7727
OUTPUT,nru,5e+06,300,49800,0,0,0
OUTPUT,nru,5e+06,300,49800,0,0,0
OUTPUT,nru,0,300,12450,0,0,0
OUTPUT,nru,0,300,12450,0,0,0
