OUTPUT,nru,5e+06,5,8.04929,5.20517
OUTPUT,nru,5e+06,150,1.6224,1.54167
OUTPUT,nru,5e+06,300,1.6448,1.92917
OUTPUT,nru,0,300,1.00724,2.15772
OUTPUT,nru,5e+06,5,8.04929,5.29441
OUTPUT,nru,5e+06,150,1.6224,1.99583
OUTPUT,nru,5e+06,300,1.6448,2.44479
OUTPUT,nru,0,300,1.00724,2.58054
OUTPUT,nru,5e+06,5,6.48508,128.511
OUTPUT,nru,5e+06,150,1.6055,9.76632
OUTPUT,nru,5e+06,300,1.54029,61.2169
OUTPUT,nru,0,300,0.94978,30.879
OUTPUT,nru,5e+06,5,8.04929,5.30192
OUTPUT,nru,5e+06,150,1.6224,1.57917
OUTPUT,nru,5e+06,300,1.6448,2.60938
OUTPUT,nru,0,300,1.00724,2.41611
OUTPUT,nru,5e+06,5,8.04929,5.39033
OUTPUT,nru,5e+06,150,1.6224,2.20625
OUTPUT,nru,5e+06,300,1.63795,7.6182
OUTPUT,nru,0,300,1.00724,2.69128
OUTPUT,nru,5e+06,5,0.275247,155.78
OUTPUT,nru,5e+06,150,1.61564,4.28243
OUTPUT,nru,5e+06,300,1.37409,122.643
OUTPUT,nru,0,300,0.1183,99.0857
