OUTPUT,nru,0,100,0.26928,9.92157
OUTPUT,nru,0,100,0.26928,10.9608
OUTPUT,nru,1e+06,150,1.00744,14.6224
OUTPUT,nru,1e+06,150,1.00744,12.8061
OUTPUT,nru,5e+06,300,1.23708,454.066
OUTPUT,nru,5e+06,300,1.13568,445.054
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.26928,10.098
OUTPUT,nru,0,100,0.26928,11.9608
OUTPUT,nru,1e+06,150,1.01772,19.3636
OUTPUT,nru,1e+06,150,1.01772,16.7475
OUTPUT,nru,5e+06,300,1.29792,274.047
OUTPUT,nru,5e+06,300,0.97344,294.646
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.2112,47.25
OUTPUT,nru,0,100,0.264,23.8
OUTPUT,nru,1e+06,150,0.9766,27.4105
OUTPUT,nru,1e+06,150,1.01772,13.9899
OUTPUT,nru,5e+06,300,0.75036,291.757
OUTPUT,nru,5e+06,300,0.3042,408.667
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.264,11.76
OUTPUT,nru,0,100,0.26928,9.62745
OUTPUT,nru,1e+06,150,1.01772,12.8788
OUTPUT,nru,1e+06,150,1.01772,12.6869
OUTPUT,nru,5e+06,300,1.13568,421.071
OUTPUT,nru,5e+06,300,1.25736,407.806
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.26928,9.94118
OUTPUT,nru,0,100,0.264,12.28
OUTPUT,nru,1e+06,150,1.01772,13.1515
OUTPUT,nru,1e+06,150,1.00744,15.602
OUTPUT,nru,5e+06,300,1.39932,346.232
OUTPUT,nru,5e+06,300,1.19652,360.068
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.19008,93.8611
OUTPUT,nru,0,100,0.26928,12.6471
OUTPUT,nru,1e+06,150,0.53456,156.115
OUTPUT,nru,1e+06,150,0.96632,18.1809
OUTPUT,nru,5e+06,300,1.15596,420.123
OUTPUT,nru,5e+06,300,0.1014,569.8
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
