OUTPUT,nru,0,100,0.26928,12.2549
OUTPUT,nru,0,100,0.26928,12.5686
OUTPUT,nru,1e+06,150,1.01772,16.1717
OUTPUT,nru,1e+06,150,1.01772,20.5758
OUTPUT,nru,5e+06,300,1.37904,316.044
OUTPUT,nru,5e+06,300,2.2308,299.618
OUTPUT,nru,0,300,0.39364,308.692
OUTPUT,nru,0,300,0.4542,284.133
OUTPUT,nru,0,300,0.4542,287.667
OUTPUT,nru,0,300,0.42392,297.929
OUTPUT,nru,0,100,0.26928,11.549
OUTPUT,nru,0,100,0.26928,11.4902
OUTPUT,nru,1e+06,150,0.9252,33.8556
OUTPUT,nru,1e+06,150,1.00744,23.7143
OUTPUT,nru,5e+06,300,2.49444,255.13
OUTPUT,nru,5e+06,300,2.47416,253.664
OUTPUT,nru,0,300,0.39364,259.231
OUTPUT,nru,0,300,0.48448,239.562
OUTPUT,nru,0,300,0.3028,267.2
OUTPUT,nru,0,300,0.4542,271.933
OUTPUT,nru,0,100,0.17424,91.0606
OUTPUT,nru,0,100,0.26928,19.3529
OUTPUT,nru,1e+06,150,0.0514,365.6
OUTPUT,nru,1e+06,150,0.34952,334.971
OUTPUT,nru,5e+06,300,1.29792,409.812
OUTPUT,nru,5e+06,300,0.08112,262.25
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0.03028,0
OUTPUT,nru,0,100,0.26928,11.9608
OUTPUT,nru,0,100,0.26928,12.2745
OUTPUT,nru,1e+06,150,1.01772,19.2222
OUTPUT,nru,1e+06,150,1.00744,22.8265
OUTPUT,nru,5e+06,300,1.7238,283.729
OUTPUT,nru,5e+06,300,2.51472,252.589
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0.33308,347.636
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0.4542,254.467
OUTPUT,nru,0,100,0.26928,12.7451
OUTPUT,nru,0,100,0.26928,13.0392
OUTPUT,nru,1e+06,150,1.00744,24.9592
OUTPUT,nru,1e+06,150,1.01772,15.1919
OUTPUT,nru,5e+06,300,0.48672,392.958
OUTPUT,nru,5e+06,300,0.32448,221.75
OUTPUT,nru,0,300,0.03028,0
OUTPUT,nru,0,300,0.09084,331.667
OUTPUT,nru,0,300,0.757,189.52
OUTPUT,nru,0,300,0.757,175.84
OUTPUT,nru,0,100,0,0
OUTPUT,nru,0,100,0.0792,117.333
OUTPUT,nru,1e+06,150,0.9252,101.822
OUTPUT,nru,1e+06,150,0.09252,434.889
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,5e+06,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
