OUTPUT,nru,0,100,0.26928,4.2549
OUTPUT,nru,0,100,0.26928,5.82353
OUTPUT,nru,1e+06,150,1.028,5.28
OUTPUT,nru,1e+06,150,1.028,5.17
OUTPUT,nru,5e+06,300,1.37904,317.529
OUTPUT,nru,5e+06,300,1.19652,327.237
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.21648,29.6829
OUTPUT,nru,0,100,0.08448,137.812
OUTPUT,nru,1e+06,150,0.1542,121.333
OUTPUT,nru,1e+06,150,0.37008,119.444
OUTPUT,nru,5e+06,300,0.02028,0
OUTPUT,nru,5e+06,300,0.28392,453.643
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.26928,4.60784
OUTPUT,nru,0,100,0.26928,4.52941
OUTPUT,nru,1e+06,150,1.028,5.27
OUTPUT,nru,1e+06,150,1.028,5.29
OUTPUT,nru,5e+06,300,1.74408,292.209
OUTPUT,nru,5e+06,300,1.56156,297.571
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
