OUTPUT,nru,0,100,0.26928,9.94118
OUTPUT,nru,0,100,0.26928,9.86275
OUTPUT,nru,1e+06,150,1.028,16.7
OUTPUT,nru,1e+06,150,0.99716,15.0722
OUTPUT,nru,5e+06,300,4.50216,55.6261
OUTPUT,nru,5e+06,300,3.9546,90.1128
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.26928,9.35294
OUTPUT,nru,0,100,0.26928,9.27451
OUTPUT,nru,1e+06,150,1.01772,18.3838
OUTPUT,nru,1e+06,150,1.01772,18.5354
OUTPUT,nru,5e+06,300,4.70496,135.94
OUTPUT,nru,5e+06,300,5.33364,98.8631
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.22704,61.3953
OUTPUT,nru,0,100,0.264,20.18
OUTPUT,nru,1e+06,150,0.9766,27.2316
OUTPUT,nru,1e+06,150,0.98688,31.2917
OUTPUT,nru,5e+06,300,3.22452,317.396
OUTPUT,nru,5e+06,300,2.77836,360.153
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.26928,10.3529
OUTPUT,nru,0,100,0.26928,10.2745
OUTPUT,nru,1e+06,150,0.99716,19.1237
OUTPUT,nru,1e+06,150,1.01772,19.101
OUTPUT,nru,5e+06,300,5.2728,115.865
OUTPUT,nru,5e+06,300,5.80008,82
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.26928,8.64706
OUTPUT,nru,0,100,0.26928,8.72549
OUTPUT,nru,1e+06,150,1.028,13.03
OUTPUT,nru,1e+06,150,1.028,12.2
OUTPUT,nru,5e+06,300,4.78608,53.7034
OUTPUT,nru,5e+06,300,4.42104,80.4908
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,100,0.19536,101.919
OUTPUT,nru,0,100,0.24288,29.087
OUTPUT,nru,1e+06,150,1.01772,17.6768
OUTPUT,nru,1e+06,150,1.01772,19.7172
OUTPUT,nru,5e+06,300,0.14196,531.429
OUTPUT,nru,5e+06,300,0.58812,440.793
OUTPUT,nru,0,300,0,0
OUTPUT,nru,0,300,0.03028,0
OUTPUT,nru,0,300,0.03028,0
OUTPUT,nru,0,300,0,0
