OUTPUT,0.26928,13.0196,2,1
OUTPUT,0.26928,12.9216,2,1
OUTPUT,0.26928,12.9608,2,1
OUTPUT,0.26928,12.4118,2,1
OUTPUT,1.00744,12.7041,1,1
OUTPUT,0.93548,72.0989,0,1
OUTPUT,2.79864,258.043,0,1
OUTPUT,2.90004,226.448,0,1
OUTPUT,0.21196,356.143,2,0
OUTPUT,0.21196,352.857,2,0
OUTPUT,0.26928,11.5882,2,1
OUTPUT,0.26928,11.5294,2,1
OUTPUT,0.264,22.3,2,1
OUTPUT,0.26928,15.451,2,1
OUTPUT,1.00744,20.8163,1,1
OUTPUT,1.01772,11.8182,1,1
OUTPUT,2.98116,224.422,0,1
OUTPUT,2.39304,268.059,0,1
OUTPUT,0,0,2,1
OUTPUT,0.21196,353.714,2,0
OUTPUT,0.03696,180.143,2,0
OUTPUT,0.24816,32,2,1
OUTPUT,0.04752,196.333,2,0
OUTPUT,0,0,2,1
OUTPUT,0.02056,690.5,0,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,12.1373,2,1
OUTPUT,0.26928,12.0588,2,1
OUTPUT,0.264,22.58,2,1
OUTPUT,0.19008,61.0278,2,1
OUTPUT,1.01772,17.6869,1,1
OUTPUT,1.01772,18.303,1,1
OUTPUT,2.25108,269.514,0,1
OUTPUT,1.68324,313.277,0,0
OUTPUT,0.18168,388.333,2,0
OUTPUT,0.21196,333.714,2,0
OUTPUT,0.26928,15.7843,2,1
OUTPUT,0.26928,15.0196,2,1
OUTPUT,0.26928,14.1176,2,1
OUTPUT,0.26928,12.1961,2,1
OUTPUT,0.98688,40.7396,0,1
OUTPUT,0.99716,25.433,0,1
OUTPUT,0.04056,194,0,1
OUTPUT,0.54756,415.852,0,0
OUTPUT,0.12112,522,2,0
OUTPUT,0.1514,507,2,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,0,1
OUTPUT,0.04112,388.5,0,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
