OUTPUT,0.26928,12.6275,2,1
OUTPUT,0.26928,12.5294,2,1
OUTPUT,1.00744,12.6429,1,1
OUTPUT,1.00744,12.2959,1,1
OUTPUT,3.7518,180.578,0,1
OUTPUT,2.7378,270.881,0,1
OUTPUT,0.27252,332.111,2,0
OUTPUT,0.36336,299.083,2,1
OUTPUT,0.24224,341,2,0
OUTPUT,0.3028,279.3,2,1
OUTPUT,0.26928,11.6863,2,1
OUTPUT,0.26928,11.6275,2,1
OUTPUT,1.00744,24.0306,1,1
OUTPUT,1.00744,17.5816,1,1
OUTPUT,2.61612,247.558,0,1
OUTPUT,2.65668,243.687,0,1
OUTPUT,0.24224,324.625,2,0
OUTPUT,0.21196,381.571,2,0
OUTPUT,0,0,2,1
OUTPUT,0.18168,328.833,2,0
OUTPUT,0.04752,151.778,2,0
OUTPUT,0.25872,31.2857,2,1
OUTPUT,0.03084,368.333,0,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0.03028,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,13.2745,2,1
OUTPUT,0.26928,13.7059,2,1
OUTPUT,1.00744,19.7449,1,1
OUTPUT,0.43176,165.5,0,0
OUTPUT,1.54128,361,0,0
OUTPUT,2.16996,296.43,0,1
OUTPUT,0.21196,373.143,2,0
OUTPUT,0.18168,404.333,2,0
OUTPUT,0.18168,420,2,0
OUTPUT,0.18168,373.333,2,0
OUTPUT,0.264,16.28,2,1
OUTPUT,0.264,16.6,2,1
OUTPUT,1.01772,14.5354,1,1
OUTPUT,1.01772,12.9596,1,1
OUTPUT,2.3322,244.774,0,1
OUTPUT,2.37276,240.786,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.06056,276.5,2,1
OUTPUT,0.1514,465.4,2,0
OUTPUT,0,0,2,1
OUTPUT,0.01056,470.5,2,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0.04056,394,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
