OUTPUT,0.26928,11.4706,2,1
OUTPUT,0.26928,11.3922,2,1
OUTPUT,1.01772,12.6667,1,1
OUTPUT,1.01772,11.798,1,1
OUTPUT,1.01772,11.899,1,1
OUTPUT,0.74016,100.583,0,1
OUTPUT,1.66296,303.073,0,0
OUTPUT,2.39304,265.771,0,1
OUTPUT,0.1514,363,2,0
OUTPUT,0.18168,314.667,2,0
OUTPUT,0.26928,12.1176,2,1
OUTPUT,0.26928,12.0392,2,1
OUTPUT,1.00744,24,1,1
OUTPUT,1.01772,15.3434,1,1
OUTPUT,1.01772,19.6061,1,1
OUTPUT,1.01772,12.3636,1,1
OUTPUT,1.70352,315.714,0,0
OUTPUT,1.35876,343.731,0,0
OUTPUT,0,0,2,1
OUTPUT,0.12112,408.5,2,0
OUTPUT,0,0,2,1
OUTPUT,0.2376,31.7778,2,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0.16224,556.125,0,0
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,12.1176,2,1
OUTPUT,0.26928,12.3137,2,1
OUTPUT,0.93548,52.7582,0,1
OUTPUT,0.2056,183,0,0
OUTPUT,1.00744,20.5408,1,1
OUTPUT,1.00744,20,1,1
OUTPUT,1.68324,369.759,0,0
OUTPUT,1.6224,406.4,0,0
OUTPUT,0.18168,496.833,2,0
OUTPUT,0.18168,472.833,2,0
OUTPUT,0.264,15,2,1
OUTPUT,0.26928,14.6863,2,1
OUTPUT,1.01772,16.1616,1,1
OUTPUT,1.01772,15.8182,1,1
OUTPUT,0.93548,30.6154,0,1
OUTPUT,0.9766,23.4842,0,1
OUTPUT,0.02028,0,0,1
OUTPUT,0.46644,432.304,0,0
OUTPUT,0.12112,418.75,2,0
OUTPUT,0.12112,384.5,2,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0.1542,323.867,0,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
