OUTPUT,0.26928,6.13725,2,1
OUTPUT,1.028,21.17,1,1
OUTPUT,0.16224,613,0,0
OUTPUT,0.09084,351,2,0
OUTPUT,0.09084,351.333,2,0
OUTPUT,0.09084,351,2,0
OUTPUT,0.26928,6.72549,2,1
OUTPUT,0.94576,21.8587,0,1
OUTPUT,0.73008,419.833,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.1584,89.2667,2,1
OUTPUT,1.01772,31.1414,1,1
OUTPUT,0.73008,482.25,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,6.52941,2,1
OUTPUT,0.9766,21.2526,0,1
OUTPUT,0.62868,429.516,0,0
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.26928,6.07843,2,1
OUTPUT,1.00744,23.1837,1,1
OUTPUT,0.36504,528.778,0,0
OUTPUT,0.12112,432.25,2,0
OUTPUT,0.12112,432,2,0
OUTPUT,0.12112,431.75,2,0
OUTPUT,0.16368,116.871,2,0
OUTPUT,0.86352,37.1548,0,1
OUTPUT,0.2028,375.2,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
