OUTPUT,0.26928,6.13725,2,1
OUTPUT,1.028,19.8,1,1
OUTPUT,0.1014,685.6,0,0
OUTPUT,0.09084,351.333,2,0
OUTPUT,0.06056,393,2,0
OUTPUT,0.09084,357.667,2,0
OUTPUT,0.09084,350.667,2,0
OUTPUT,0.26928,6.09804,2,1
OUTPUT,0.98688,23.8542,0,1
OUTPUT,0.97344,421.646,0,0
OUTPUT,0.06056,342,2,0
OUTPUT,0.06056,341.5,2,0
OUTPUT,0.03028,0,2,1
OUTPUT,0.06056,341.5,2,0
OUTPUT,0.25344,39.25,2,1
OUTPUT,1.01772,26.1515,1,1
OUTPUT,0.6084,419.367,0,0
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.26928,6.03922,2,1
OUTPUT,1.028,22.41,1,1
OUTPUT,0.6084,410.767,0,0
OUTPUT,0.09084,576.333,2,0
OUTPUT,0.09084,572.333,2,0
OUTPUT,0.06056,603.5,2,0
OUTPUT,0.09084,576,2,0
OUTPUT,0.26928,6,2,1
OUTPUT,0.98688,23.25,0,1
OUTPUT,0.89232,353.318,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.14784,135.714,2,0
OUTPUT,0.96632,61.3191,0,1
OUTPUT,0.44616,401.273,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
