OUTPUT,0.26928,6.37255,2,1
OUTPUT,0.26928,6.29412,2,1
OUTPUT,1.028,21.69,1,1
OUTPUT,1.028,22.95,1,1
OUTPUT,0.08112,627.25,0,0
OUTPUT,0.08112,627,0,0
OUTPUT,0.06056,393,2,0
OUTPUT,0.09084,351.333,2,0
OUTPUT,0.09084,351,2,0
OUTPUT,0.09084,350.667,2,0
OUTPUT,0.26928,6.88235,2,1
OUTPUT,0.26928,6.80392,2,1
OUTPUT,1.01772,25.2323,1,1
OUTPUT,1.00744,27.7041,1,1
OUTPUT,0.16224,348.125,0,0
OUTPUT,0.18252,356.889,0,0
OUTPUT,0.06056,415.5,2,0
OUTPUT,0.09084,364,2,0
OUTPUT,0.09084,370.667,2,0
OUTPUT,0.09084,367.333,2,0
OUTPUT,0.2376,31.5111,2,1
OUTPUT,0.26928,10.8627,2,1
OUTPUT,0.99716,35.2577,0,1
OUTPUT,0.98688,51.9167,0,1
OUTPUT,0.08112,649.25,0,0
OUTPUT,0.06084,631,0,0
OUTPUT,0.03028,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.26928,6.92157,2,1
OUTPUT,0.26928,6.84314,2,1
OUTPUT,1.01772,19.1515,1,1
OUTPUT,1.00744,20.949,1,1
OUTPUT,0.26364,450.923,0,0
OUTPUT,0.32448,426.375,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,8.80392,2,1
OUTPUT,0.26928,9.78431,2,1
OUTPUT,0.95604,24.2796,0,1
OUTPUT,0.95604,25.4086,0,1
OUTPUT,0.32448,325.875,0,0
OUTPUT,0.28392,326,0,0
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.12144,118.217,2,0
OUTPUT,0.15312,123.724,2,0
OUTPUT,0.85324,124.024,0,1
OUTPUT,0.86352,109.417,0,1
OUTPUT,0.04056,472,0,0
OUTPUT,0.16224,478.75,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
