OUTPUT,0.26928,12.3529,2,1
OUTPUT,1.01772,12.6263,1,1
OUTPUT,5.69868,55.8577,1,1
OUTPUT,0.72672,118.042,2,1
OUTPUT,0.757,114.88,2,1
OUTPUT,0.69644,127.348,2,1
OUTPUT,0.757,127.88,2,1
OUTPUT,0.26928,11.2157,2,1
OUTPUT,1.01772,12.1313,1,1
OUTPUT,5.96232,28.2653,1,1
OUTPUT,0.757,157.92,2,1
OUTPUT,0.72672,178.417,2,1
OUTPUT,0.81756,159.259,2,1
OUTPUT,0.81756,155.481,2,1
OUTPUT,0.25344,38.125,2,1
OUTPUT,1.00744,21.7143,1,1
OUTPUT,2.55528,289.706,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,11.4706,2,1
OUTPUT,1.01772,12.2222,1,1
OUTPUT,3.42732,107.136,0,1
OUTPUT,0.18168,180.833,2,1
OUTPUT,0.81756,209,2,1
OUTPUT,0.3028,332.4,2,0
OUTPUT,0.27252,213.889,2,1
OUTPUT,0.26928,11.6275,2,1
OUTPUT,1.00744,24.449,1,1
OUTPUT,6.02316,13.0539,1,1
OUTPUT,0.72672,91.9167,2,1
OUTPUT,0.24224,251,2,1
OUTPUT,0,0,2,1
OUTPUT,0.36336,236.25,2,1
OUTPUT,0.00528,0,2,1
OUTPUT,0.01028,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.09084,493,2,0
