OUTPUT,0.26928,9.7451,2,1
OUTPUT,1.01772,10.0606,1,1
OUTPUT,6.02316,11.596,1,1
OUTPUT,0.96896,20.8125,2,1
OUTPUT,0.26928,12.3529,2,1
OUTPUT,1.01772,11.2727,1,1
OUTPUT,5.94204,18.4915,1,1
OUTPUT,0.96896,25.0312,2,1
OUTPUT,0.15312,110.069,2,0
OUTPUT,0.02056,148.5,0,1
OUTPUT,0.18252,308,0,0
OUTPUT,0,0,2,1
OUTPUT,0.26928,9.23529,2,1
OUTPUT,1.01772,10.0404,1,1
OUTPUT,5.9826,11.8542,1,1
OUTPUT,0.99924,21.1818,2,1
OUTPUT,0.26928,12.2745,2,1
OUTPUT,1.00744,19.5204,1,1
OUTPUT,0.38532,301.474,0,0
OUTPUT,0.93868,54.2258,2,1
OUTPUT,0.01056,184.5,2,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
