OUTPUT,0.26928,6.13725,2,1
OUTPUT,1.028,19.68,1,1
OUTPUT,0.16224,622,0,0
OUTPUT,0.09084,351,2,0
OUTPUT,0.09084,351.333,2,0
OUTPUT,0.26928,6.39216,2,1
OUTPUT,1.028,24.33,1,1
OUTPUT,0.7098,457.143,0,0
OUTPUT,0.03028,0,2,1
OUTPUT,0.03028,0,2,1
OUTPUT,0.19008,109.917,2,0
OUTPUT,0.93548,58.956,0,1
OUTPUT,0.52728,360.115,0,0
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0.26928,6.27451,2,1
OUTPUT,1.028,28.61,1,1
OUTPUT,0.6084,440.967,0,0
OUTPUT,0.09084,349,2,0
OUTPUT,0.09084,349.333,2,0
OUTPUT,0.26928,6.31373,2,1
OUTPUT,0.98688,21.8125,0,1
OUTPUT,0.54756,578.185,0,0
OUTPUT,0.12112,384.75,2,0
OUTPUT,0.12112,387,2,0
OUTPUT,0.17952,89.8235,2,1
OUTPUT,0.96632,35.8617,0,1
OUTPUT,0.89232,432.341,0,0
OUTPUT,0,0,2,1
OUTPUT,0.03028,0,2,1
