OUTPUT,0.26928,11.6667,2,1
OUTPUT,1.01772,20.1616,1,1
OUTPUT,6.02316,18.8855,1,1
OUTPUT,0.24224,294.875,2,1
OUTPUT,0.81756,88.6296,2,1
OUTPUT,0.81756,84.5926,2,1
OUTPUT,0.26928,11.2745,2,1
OUTPUT,1.01772,10.7576,1,1
OUTPUT,1.39932,469.971,0,0
OUTPUT,0.36336,70.0833,2,1
OUTPUT,0.93868,33.1935,2,1
OUTPUT,0.99924,30.1515,2,1
OUTPUT,0.02112,88.5,2,1
OUTPUT,0.76072,101.054,0,1
OUTPUT,0,0,0,1
OUTPUT,0.93868,132.129,2,1
OUTPUT,0.54504,199.111,2,1
OUTPUT,0.09084,581,2,0
OUTPUT,0.26928,11.2745,2,1
OUTPUT,1.01772,15.6162,1,1
OUTPUT,6.02316,19.5488,1,1
OUTPUT,0.99924,32.697,2,1
OUTPUT,0.96896,44.125,2,1
OUTPUT,0.96896,58.3125,2,1
OUTPUT,0.26928,11.4706,2,1
OUTPUT,1.00744,23.8061,1,1
OUTPUT,6.02316,12.67,1,1
OUTPUT,0.63588,169.857,2,1
OUTPUT,0.66616,157.455,2,1
OUTPUT,0.63588,189.095,2,1
OUTPUT,0.02112,260.5,2,0
OUTPUT,0,0,0,1
OUTPUT,0,0,0,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
OUTPUT,0,0,2,1
